출발역 이름,출발역 광역지자체,출발역 기초지자체,출발역 위도,출발역 경도,도착역 이름,도착역 광역지자체,도착역 기초지자체,도착역 위도,도착역 경도,요금
삼산,경기도,양평군,37.39268187,127.7799571,동해,강원도,동해시,37.49819799,129.1237942,14100
삼산,경기도,양평군,37.39268187,127.7799571,민둥산,강원도,정선군,37.24373713,128.7736693,8500
삼산,경기도,양평군,37.39268187,127.7799571,봉양,충청북도,제천시,37.13035472,128.1297884,3700
삼산,경기도,양평군,37.39268187,127.7799571,부전,부산광역시,부산진구,35.16465141,129.0601198,25400
삼산,경기도,양평군,37.39268187,127.7799571,북영천,경상북도,영천시,35.96601305,128.9173412,15800
삼산,경기도,양평군,37.39268187,127.7799571,북울산,울산광역시,북구,35.6147491,129.371801,20700
삼산,경기도,양평군,37.39268187,127.7799571,사북,강원도,정선군,37.22625893,128.817991,8900
삼산,경기도,양평군,37.39268187,127.7799571,서원주,강원도,원주시,37.34904728,127.8399453,2600
삼산,경기도,양평군,37.39268187,127.7799571,센텀,부산광역시,해운대구,35.17929636,129.1246103,24800
삼산,경기도,양평군,37.39268187,127.7799571,신기,강원도,삼척시,37.34593774,129.084995,12700
삼산,경기도,양평군,37.39268187,127.7799571,신해운대,부산광역시,해운대구,35.18164309,129.1771499,24400
삼산,경기도,양평군,37.39268187,127.7799571,쌍룡,강원도,영월군,37.17464573,128.3284968,5300
삼산,경기도,양평군,37.39268187,127.7799571,아화,경상북도,경주시,35.89782388,129.0515721,17000
삼산,경기도,양평군,37.39268187,127.7799571,안동,경상북도,안동시,36.57446184,128.6748768,10300
삼산,경기도,양평군,37.39268187,127.7799571,영월,강원도,영월군,37.18238668,128.4808025,6300
삼산,경기도,양평군,37.39268187,127.7799571,영주,경상북도,영주시,36.81106552,128.625018,8100
삼산,경기도,양평군,37.39268187,127.7799571,영천,경상북도,영천시,35.95952142,128.9391646,16000
삼산,경기도,양평군,37.39268187,127.7799571,예미,강원도,정선군,37.21241988,128.6483376,7400
삼산,경기도,양평군,37.39268187,127.7799571,원주,강원도,원주시,37.31590732,127.9218879,2600
삼산,경기도,양평군,37.39268187,127.7799571,의성,경상북도,의성군,36.35379647,128.6934832,12100
삼산,경기도,양평군,37.39268187,127.7799571,제천,충청북도,제천시,37.12786543,128.2055012,4100
삼산,경기도,양평군,37.39268187,127.7799571,태백,강원도,태백시,37.17614546,128.9841606,10100
삼산,경기도,양평군,37.39268187,127.7799571,태화강,울산광역시,남구,35.53884117,129.3533323,21300
삼산,경기도,양평군,37.39268187,127.7799571,풍기,경상북도,영주시,36.87385594,128.524441,7200
삼척,강원도,삼척시,37.4300681,129.1787396,강구,경상북도,영덕군,36.35230668,129.3719731,8400
삼척,강원도,삼척시,37.4300681,129.1787396,고래불,경상북도,영덕군,36.60258315,129.4064732,6500
삼척,강원도,삼척시,37.4300681,129.1787396,근덕,강원도,삼척시,37.31457444,129.2773882,2600
삼척,강원도,삼척시,37.4300681,129.1787396,기성,경상북도,울진군,36.79039778,129.4478355,5100
삼척,강원도,삼척시,37.4300681,129.1787396,동대구,대구광역시,동구,35.87932399,128.6283938,10100
삼척,강원도,삼척시,37.4300681,129.1787396,매화,경상북도,울진군,36.88278264,129.4100746,4400
삼척,강원도,삼척시,37.4300681,129.1787396,서경주,경상북도,경주시,35.8847415,129.1803472,13300
삼척,강원도,삼척시,37.4300681,129.1787396,아화,경상북도,경주시,35.89782388,129.0515721,14300
삼척,강원도,삼척시,37.4300681,129.1787396,안강,경상북도,경주시,35.9707319,129.2331083,11100
삼척,강원도,삼척시,37.4300681,129.1787396,영덕,경상북도,영덕군,36.41029112,129.3774273,7900
삼척,강원도,삼척시,37.4300681,129.1787396,영천,경상북도,영천시,35.95952142,128.9391646,15200
삼척,강원도,삼척시,37.4300681,129.1787396,영해,경상북도,영덕군,36.53830429,129.3966546,7000
삼척,강원도,삼척시,37.4300681,129.1787396,옥원,강원도,삼척시,37.18397671,129.324461,2600
삼척,강원도,삼척시,37.4300681,129.1787396,울진,경상북도,울진군,36.98276562,129.3949026,3700
삼척,강원도,삼척시,37.4300681,129.1787396,월포,경상북도,포항시 북구,36.20408746,129.3667346,9400
삼척,강원도,삼척시,37.4300681,129.1787396,임원,강원도,삼척시,37.24059909,129.3267326,2600
삼척,강원도,삼척시,37.4300681,129.1787396,장사,경상북도,영덕군,36.2844065,129.369466,8900
삼척,강원도,삼척시,37.4300681,129.1787396,죽변,경상북도,울진군,37.04928413,129.4042167,3200
삼척,강원도,삼척시,37.4300681,129.1787396,평해,경상북도,울진군,36.72543442,129.4456758,5600
삼척,강원도,삼척시,37.4300681,129.1787396,포항,경상북도,포항시 북구,36.07160518,129.3419282,10400
삼척,강원도,삼척시,37.4300681,129.1787396,하양,경상북도,경산시,35.90992895,128.8182343,16600
삼척,강원도,삼척시,37.4300681,129.1787396,후포,경상북도,울진군,36.68307079,129.437207,5900
삼척,강원도,삼척시,37.4300681,129.1787396,흥부,경상북도,울진군,37.09730421,129.3693639,2800
삼척해변,강원도,삼척시,37.46833782,129.1662935,강구,경상북도,영덕군,36.35230668,129.3719731,8700
삼척해변,강원도,삼척시,37.46833782,129.1662935,고래불,경상북도,영덕군,36.60258315,129.4064732,6800
삼척해변,강원도,삼척시,37.46833782,129.1662935,근덕,강원도,삼척시,37.31457444,129.2773882,2600
삼척해변,강원도,삼척시,37.46833782,129.1662935,기성,경상북도,울진군,36.79039778,129.4478355,5400
삼척해변,강원도,삼척시,37.46833782,129.1662935,동대구,대구광역시,동구,35.87932399,128.6283938,18000
삼척해변,강원도,삼척시,37.46833782,129.1662935,매화,경상북도,울진군,36.88278264,129.4100746,4700
삼척해변,강원도,삼척시,37.46833782,129.1662935,삼척,강원도,삼척시,37.4300681,129.1787396,2600
삼척해변,강원도,삼척시,37.46833782,129.1662935,서경주,경상북도,경주시,35.8847415,129.1803472,12500
삼척해변,강원도,삼척시,37.46833782,129.1662935,아화,경상북도,경주시,35.89782388,129.0515721,14700
삼척해변,강원도,삼척시,37.46833782,129.1662935,안강,경상북도,경주시,35.9707319,129.2331083,11800
삼척해변,강원도,삼척시,37.46833782,129.1662935,영덕,경상북도,영덕군,36.41029112,129.3774273,8300
삼척해변,강원도,삼척시,37.46833782,129.1662935,영천,경상북도,영천시,35.95952142,128.9391646,15700
삼척해변,강원도,삼척시,37.46833782,129.1662935,영해,경상북도,영덕군,36.53830429,129.3966546,7300
삼척해변,강원도,삼척시,37.46833782,129.1662935,옥원,강원도,삼척시,37.18397671,129.324461,2600
삼척해변,강원도,삼척시,37.46833782,129.1662935,울진,경상북도,울진군,36.98276562,129.3949026,4000
삼척해변,강원도,삼척시,37.46833782,129.1662935,월포,경상북도,포항시 북구,36.20408746,129.3667346,9800
삼척해변,강원도,삼척시,37.46833782,129.1662935,임원,강원도,삼척시,37.24059909,129.3267326,2600
삼척해변,강원도,삼척시,37.46833782,129.1662935,장사,경상북도,영덕군,36.2844065,129.369466,9200
삼척해변,강원도,삼척시,37.46833782,129.1662935,죽변,경상북도,울진군,37.04928413,129.4042167,3500
삼척해변,강원도,삼척시,37.46833782,129.1662935,평해,경상북도,울진군,36.72543442,129.4456758,5900
삼척해변,강원도,삼척시,37.46833782,129.1662935,포항,경상북도,포항시 북구,36.07160518,129.3419282,10800
삼척해변,강원도,삼척시,37.46833782,129.1662935,하양,경상북도,경산시,35.90992895,128.8182343,16600
삼척해변,강원도,삼척시,37.46833782,129.1662935,후포,경상북도,울진군,36.68307079,129.437207,6200
삼척해변,강원도,삼척시,37.46833782,129.1662935,흥부,경상북도,울진군,37.09730421,129.3693639,3100
삼탄,충청북도,충주시,37.07311812,128.0386504,봉양,충청북도,제천시,37.13035472,128.1297884,2600
삼탄,충청북도,충주시,37.07311812,128.0386504,제천,충청북도,제천시,37.12786543,128.2055012,2600
삽교,충청남도,예산군,36.68029014,126.7516665,광천,충청남도,홍성군,36.5018823,126.6225658,2600
삽교,충청남도,예산군,36.68029014,126.7516665,군산,전라북도,군산시,35.99925254,126.7597894,5700
삽교,충청남도,예산군,36.68029014,126.7516665,대야,전라북도,군산시,35.94516363,126.8240465,6400
삽교,충청남도,예산군,36.68029014,126.7516665,대천,충청남도,보령시,36.3416402,126.586421,2900
삽교,충청남도,예산군,36.68029014,126.7516665,서천,충청남도,서천군,36.08221278,126.7081208,5000
삽교,충청남도,예산군,36.68029014,126.7516665,웅천,충청남도,보령시,36.23546809,126.6066972,3700
삽교,충청남도,예산군,36.68029014,126.7516665,익산,전라북도,익산시,35.94053258,126.9457173,7100
삽교,충청남도,예산군,36.68029014,126.7516665,장항,충청남도,서천군,36.03987181,126.7149439,5300
삽교,충청남도,예산군,36.68029014,126.7516665,청소,충청남도,보령시,36.44571443,126.5906655,2600
삽교,충청남도,예산군,36.68029014,126.7516665,판교(충남),충청남도,서천군,36.15536578,126.6794891,4400
삽교,충청남도,예산군,36.68029014,126.7516665,홍성,충청남도,홍성군,36.59941869,126.6805376,2600
상동,경상남도,밀양시,35.5556015,128.7607608,구포,부산광역시,북구,35.20548095,128.997114,3400
상동,경상남도,밀양시,35.5556015,128.7607608,군북,경상남도,함안군,35.25207072,128.3518884,5000
상동,경상남도,밀양시,35.5556015,128.7607608,마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,3500
상동,경상남도,밀양시,35.5556015,128.7607608,물금,경상남도,양산시,35.30715588,128.9853192,2600
상동,경상남도,밀양시,35.5556015,128.7607608,밀양,경상남도,밀양시,35.47452401,128.7711928,2600
상동,경상남도,밀양시,35.5556015,128.7607608,반성,경상남도,진주시,35.17474202,128.2580377,5900
상동,경상남도,밀양시,35.5556015,128.7607608,부산,부산광역시,동구,35.11520341,129.0415499,4500
상동,경상남도,밀양시,35.5556015,128.7607608,사상,부산광역시,사상구,35.16256828,128.9887247,3800
상동,경상남도,밀양시,35.5556015,128.7607608,삼랑진,경상남도,밀양시,35.39943634,128.843088,2600
상동,경상남도,밀양시,35.5556015,128.7607608,원동,경상남도,양산시,35.36274467,128.9208103,2600
상동,경상남도,밀양시,35.5556015,128.7607608,중리,경상남도,창원시 마산회원구,35.24966655,128.518841,4000
상동,경상남도,밀양시,35.5556015,128.7607608,진례,경상남도,김해시,35.26669573,128.7630921,2600
상동,경상남도,밀양시,35.5556015,128.7607608,진영,경상남도,김해시,35.29857664,128.7739275,2600
상동,경상남도,밀양시,35.5556015,128.7607608,진주,경상남도,진주시,35.15071327,128.1179168,6700
상동,경상남도,밀양시,35.5556015,128.7607608,창원,경상남도,창원시 의창구,35.25745394,128.6066268,3300
상동,경상남도,밀양시,35.5556015,128.7607608,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,3100
상동,경상남도,밀양시,35.5556015,128.7607608,한림정,경상남도,김해시,35.32321295,128.8035565,2600
상동,경상남도,밀양시,35.5556015,128.7607608,함안,경상남도,함안군,35.24934111,128.4249835,4600
상동,경상남도,밀양시,35.5556015,128.7607608,화명,부산광역시,북구,35.23451172,129.0076404,3200
상주,경상북도,상주시,36.4104366,128.1638154,김천,경상북도,김천시,36.12346257,128.1147031,2600
상주,경상북도,상주시,36.4104366,128.1638154,옥산,경상북도,상주시,36.2829268,128.0943991,2600
상주,경상북도,상주시,36.4104366,128.1638154,청리,경상북도,상주시,36.33915386,128.1289162,2600
서경주,경상북도,경주시,35.8847415,129.1803472,경주,경상북도,경주시,35.79837725,129.1389994,2600
서경주,경상북도,경주시,35.8847415,129.1803472,기장,부산광역시,기장군,35.24387506,129.2186243,6000
서경주,경상북도,경주시,35.8847415,129.1803472,남창,울산광역시,울주군,35.4185479,129.2826515,4600
서경주,경상북도,경주시,35.8847415,129.1803472,동대구,대구광역시,동구,35.87932399,128.6283938,4700
서경주,경상북도,경주시,35.8847415,129.1803472,부전,부산광역시,부산진구,35.16465141,129.0601198,7600
서경주,경상북도,경주시,35.8847415,129.1803472,북울산,울산광역시,북구,35.6147491,129.371801,2900
서경주,경상북도,경주시,35.8847415,129.1803472,센텀,부산광역시,해운대구,35.17929636,129.1246103,7000
서경주,경상북도,경주시,35.8847415,129.1803472,신해운대,부산광역시,해운대구,35.18164309,129.1771499,6600
서경주,경상북도,경주시,35.8847415,129.1803472,아화,경상북도,경주시,35.89782388,129.0515721,2600
서경주,경상북도,경주시,35.8847415,129.1803472,영천,경상북도,영천시,35.95952142,128.9391646,2600
서경주,경상북도,경주시,35.8847415,129.1803472,태화강,울산광역시,남구,35.53884117,129.3533323,3500
서경주,경상북도,경주시,35.8847415,129.1803472,하양,경상북도,경산시,35.90992895,128.8182343,3300
서광주,광주광역시,서구,35.12531641,126.8470984,능주,전라남도,화순군,34.98668588,126.9639924,2600
서광주,광주광역시,서구,35.12531641,126.8470984,득량,전라남도,보성군,34.7614922,127.1701628,4500
서광주,광주광역시,서구,35.12531641,126.8470984,명봉,전라남도,보성군,34.82787046,127.0754666,3300
서광주,광주광역시,서구,35.12531641,126.8470984,벌교,전라남도,보성군,34.84204261,127.3453052,5800
서광주,광주광역시,서구,35.12531641,126.8470984,보성,전라남도,보성군,34.76703189,127.0816462,3900
서광주,광주광역시,서구,35.12531641,126.8470984,순천,전라남도,순천시,34.9458018,127.5030853,7200
서광주,광주광역시,서구,35.12531641,126.8470984,예당,전라남도,보성군,34.77864927,127.2022956,4700
서광주,광주광역시,서구,35.12531641,126.8470984,이양,전라남도,화순군,34.8916083,126.9897559,2600
서광주,광주광역시,서구,35.12531641,126.8470984,조성,전라남도,보성군,34.80679327,127.2480374,5100
서광주,광주광역시,서구,35.12531641,126.8470984,화순,전라남도,화순군,35.05154507,126.9621839,2600
서광주,광주광역시,서구,35.12531641,126.8470984,효천,광주광역시,남구,35.10289439,126.8775744,2600
서대전,대전광역시,중구,36.32249196,127.4033058,강경,충청남도,논산시,36.15424361,127.0155232,3600
서대전,대전광역시,중구,36.32249196,127.4033058,계룡,충청남도,계룡시,36.27298747,127.2652539,2600
서대전,대전광역시,중구,36.32249196,127.4033058,곡성,전라남도,곡성군,35.2836103,127.3036839,11600
서대전,대전광역시,중구,36.32249196,127.4033058,광주,광주광역시,북구,35.16530024,126.9093335,12400
서대전,대전광역시,중구,36.32249196,127.4033058,광주송정,광주광역시,광산구,35.13766751,126.790805,11700
서대전,대전광역시,중구,36.32249196,127.4033058,구례구,전라남도,순천시,35.1634297,127.4525786,12900
서대전,대전광역시,중구,36.32249196,127.4033058,극락강,광주광역시,광산구,35.1761812,126.8302949,12000
서대전,대전광역시,중구,36.32249196,127.4033058,김제,전라북도,김제시,35.79248017,126.902986,6500
서대전,대전광역시,중구,36.32249196,127.4033058,나주,전라남도,나주시,35.01407834,126.7171749,12700
서대전,대전광역시,중구,36.32249196,127.4033058,남원,전라북도,남원시,35.41123171,127.36139,10500
서대전,대전광역시,중구,36.32249196,127.4033058,논산,충청남도,논산시,36.20728183,127.0924849,2900
서대전,대전광역시,중구,36.32249196,127.4033058,능주,전라남도,화순군,34.98668588,126.9639924,13700
서대전,대전광역시,중구,36.32249196,127.4033058,다시,전라남도,나주시,35.01667787,126.6411257,13200
서대전,대전광역시,중구,36.32249196,127.4033058,득량,전라남도,보성군,34.7614922,127.1701628,16400
서대전,대전광역시,중구,36.32249196,127.4033058,명봉,전라남도,보성군,34.82787046,127.0754666,15300
서대전,대전광역시,중구,36.32249196,127.4033058,목포,전라남도,목포시,34.79113446,126.3865755,16000
서대전,대전광역시,중구,36.32249196,127.4033058,몽탄,전라남도,무안군,34.92986522,126.5032265,14600
서대전,대전광역시,중구,36.32249196,127.4033058,무안,전라남도,무안군,34.96271635,126.5169426,14300
서대전,대전광역시,중구,36.32249196,127.4033058,백양사,전라남도,장성군,35.43139575,126.8080975,9300
서대전,대전광역시,중구,36.32249196,127.4033058,벌교,전라남도,보성군,34.84204261,127.3453052,17700
서대전,대전광역시,중구,36.32249196,127.4033058,보성,전라남도,보성군,34.76703189,127.0816462,15900
서대전,대전광역시,중구,36.32249196,127.4033058,삼례,전라북도,완주군,35.9042244,127.066266,6200
서대전,대전광역시,중구,36.32249196,127.4033058,서광주,광주광역시,서구,35.12531641,126.8470984,12000
서대전,대전광역시,중구,36.32249196,127.4033058,순천,전라남도,순천시,34.9458018,127.5030853,17000
서대전,대전광역시,중구,36.32249196,127.4033058,신태인,전라북도,정읍시,35.68799552,126.8844467,7300
서대전,대전광역시,중구,36.32249196,127.4033058,여수EXPO,전라남도,여수시,34.75306664,127.7486407,17000
서대전,대전광역시,중구,36.32249196,127.4033058,여천,전라남도,여수시,34.77913289,127.6641677,16400
서대전,대전광역시,중구,36.32249196,127.4033058,연산,충청남도,논산시,36.21229585,127.2008163,2600
서대전,대전광역시,중구,36.32249196,127.4033058,예당,전라남도,보성군,34.77864927,127.2022956,16700
서대전,대전광역시,중구,36.32249196,127.4033058,오수,전라북도,임실군,35.5429081,127.3205767,9400
서대전,대전광역시,중구,36.32249196,127.4033058,이양,전라남도,화순군,34.8916083,126.9897559,14500
서대전,대전광역시,중구,36.32249196,127.4033058,익산,전라북도,익산시,35.94053258,126.9457173,5300
서대전,대전광역시,중구,36.32249196,127.4033058,일로,전라남도,무안군,34.84844236,126.4777239,15200
서대전,대전광역시,중구,36.32249196,127.4033058,임성리,전라남도,목포시,34.82071561,126.4349908,15500
서대전,대전광역시,중구,36.32249196,127.4033058,임실,전라북도,임실군,35.63292561,127.2899234,8800
서대전,대전광역시,중구,36.32249196,127.4033058,장성,전라남도,장성군,35.30002217,126.7801939,10200
서대전,대전광역시,중구,36.32249196,127.4033058,전주,전라북도,전주시 덕진구,35.84985312,127.1618034,7000
서대전,대전광역시,중구,36.32249196,127.4033058,정읍,전라북도,정읍시,35.57550653,126.8422496,8100
서대전,대전광역시,중구,36.32249196,127.4033058,조성,전라남도,보성군,34.80679327,127.2480374,17100
서대전,대전광역시,중구,36.32249196,127.4033058,함열,전라북도,익산시,36.08017404,126.956959,4300
서대전,대전광역시,중구,36.32249196,127.4033058,함평,전라남도,함평군,35.02393589,126.5387342,13800
서대전,대전광역시,중구,36.32249196,127.4033058,화순,전라남도,화순군,35.05154507,126.9621839,13200
서대전,대전광역시,중구,36.32249196,127.4033058,효천,광주광역시,남구,35.10289439,126.8775744,12200
서울,서울특별시,용산구,37.55406889,126.9707034,경산,경상북도,경산시,35.8193643,128.7276182,21900
서울,서울특별시,용산구,37.55406889,126.9707034,구미,경상북도,구미시,36.12827222,128.3310162,17900
서울,서울특별시,용산구,37.55406889,126.9707034,구포,부산광역시,북구,35.20548095,128.997114,27600
서울,서울특별시,용산구,37.55406889,126.9707034,군북,경상남도,함안군,35.25207072,128.3518884,29100
서울,서울특별시,용산구,37.55406889,126.9707034,김천,경상북도,김천시,36.12346257,128.1147031,16400
서울,서울특별시,용산구,37.55406889,126.9707034,남성현,경상북도,청도군,35.7046957,128.7163191,22900
서울,서울특별시,용산구,37.55406889,126.9707034,대구,대구광역시,북구,35.87616902,128.595842,20900
서울,서울특별시,용산구,37.55406889,126.9707034,대전,대전광역시,동구,36.33229415,127.4346445,10800
서울,서울특별시,용산구,37.55406889,126.9707034,동대구,대구광역시,동구,35.87932399,128.6283938,21100
서울,서울특별시,용산구,37.55406889,126.9707034,마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,27700
서울,서울특별시,용산구,37.55406889,126.9707034,물금,경상남도,양산시,35.30715588,128.9853192,26700
서울,서울특별시,용산구,37.55406889,126.9707034,밀양,경상남도,밀양시,35.47452401,128.7711928,24700
서울,서울특별시,용산구,37.55406889,126.9707034,반성,경상남도,진주시,35.17474202,128.2580377,30000
서울,서울특별시,용산구,37.55406889,126.9707034,봉양,충청북도,제천시,37.13035472,128.1297884,15500
서울,서울특별시,용산구,37.55406889,126.9707034,부강,세종특별자치시,,36.53214067,127.3654232,9100
서울,서울특별시,용산구,37.55406889,126.9707034,부산,부산광역시,동구,35.11520341,129.0415499,28600
서울,서울특별시,용산구,37.55406889,126.9707034,사상,부산광역시,사상구,35.16256828,128.9887247,27900
서울,서울특별시,용산구,37.55406889,126.9707034,삼랑진,경상남도,밀양시,35.39943634,128.843088,25500
서울,서울특별시,용산구,37.55406889,126.9707034,삼탄,충청북도,충주시,37.07311812,128.0386504,14600
서울,서울특별시,용산구,37.55406889,126.9707034,상동,경상남도,밀양시,35.5556015,128.7607608,24100
서울,서울특별시,용산구,37.55406889,126.9707034,서정리,경기도,평택시,37.05704305,127.052927,4300
서울,서울특별시,용산구,37.55406889,126.9707034,성환,충청남도,천안시 서북구,36.91613679,127.1268868,5500
서울,서울특별시,용산구,37.55406889,126.9707034,수원,경기도,수원시 팔달구,37.26579031,127.0000947,2700
서울,서울특별시,용산구,37.55406889,126.9707034,신동,경상북도,칠곡군,35.95574954,128.4860049,19800
서울,서울특별시,용산구,37.55406889,126.9707034,신탄진,대전광역시,대덕구,36.44967222,127.4286191,9800
서울,서울특별시,용산구,37.55406889,126.9707034,심천,충청북도,영동군,36.23770939,127.7203372,13000
서울,서울특별시,용산구,37.55406889,126.9707034,안양,경기도,안양시 만안구,37.4018568,126.9226438,2600
서울,서울특별시,용산구,37.55406889,126.9707034,약목,경상북도,칠곡군,36.03719609,128.3642053,18800
서울,서울특별시,용산구,37.55406889,126.9707034,영동,충청북도,영동군,36.1720868,127.7862818,13700
서울,서울특별시,용산구,37.55406889,126.9707034,영등포,서울특별시,영등포구,37.5156828,126.9078783,2600
서울,서울특별시,용산구,37.55406889,126.9707034,오근장,충청북도,청주시 청원구,36.70011045,127.4785681,9500
서울,서울특별시,용산구,37.55406889,126.9707034,오산,경기도,오산시,37.14552801,127.0668154,3700
서울,서울특별시,용산구,37.55406889,126.9707034,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,8500
서울,서울특별시,용산구,37.55406889,126.9707034,옥천,충청북도,옥천군,36.29806034,127.5655973,11800
서울,서울특별시,용산구,37.55406889,126.9707034,왜관,경상북도,칠곡군,35.99226291,128.4000187,19200
서울,서울특별시,용산구,37.55406889,126.9707034,원동,경상남도,양산시,35.36274467,128.9208103,26100
서울,서울특별시,용산구,37.55406889,126.9707034,음성,충청북도,음성군,36.92610709,127.7038962,12000
서울,서울특별시,용산구,37.55406889,126.9707034,이원,충청북도,옥천군,36.24418813,127.618,12400
서울,서울특별시,용산구,37.55406889,126.9707034,전의,세종특별자치시,,36.67853018,127.2032062,7400
서울,서울특별시,용산구,37.55406889,126.9707034,제천,충청북도,제천시,37.12786543,128.2055012,15900
서울,서울특별시,용산구,37.55406889,126.9707034,조치원,세종특별자치시,,36.60107993,127.2962672,8400
서울,서울특별시,용산구,37.55406889,126.9707034,주덕,충청북도,충주시,36.97336567,127.8023178,12700
서울,서울특별시,용산구,37.55406889,126.9707034,중리,경상남도,창원시 마산회원구,35.24966655,128.518841,28100
서울,서울특별시,용산구,37.55406889,126.9707034,증평,충청북도,증평군,36.77813144,127.5831832,10500
서울,서울특별시,용산구,37.55406889,126.9707034,지탄,충청북도,옥천군,36.24186353,127.6759107,12700
서울,서울특별시,용산구,37.55406889,126.9707034,진례,경상남도,김해시,35.26669573,128.7630921,26600
서울,서울특별시,용산구,37.55406889,126.9707034,진영,경상남도,김해시,35.29857664,128.7739275,26300
서울,서울특별시,용산구,37.55406889,126.9707034,진주,경상남도,진주시,35.15071327,128.1179168,30900
서울,서울특별시,용산구,37.55406889,126.9707034,창원,경상남도,창원시 의창구,35.25745394,128.6066268,27400
서울,서울특별시,용산구,37.55406889,126.9707034,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,27300
서울,서울특별시,용산구,37.55406889,126.9707034,천안,충청남도,천안시 동남구,36.80907913,127.1467729,6300
서울,서울특별시,용산구,37.55406889,126.9707034,청도,경상북도,청도군,35.64006726,128.7464994,23400
서울,서울특별시,용산구,37.55406889,126.9707034,청주,충청북도,청주시 흥덕구,36.64715219,127.3923352,8900
서울,서울특별시,용산구,37.55406889,126.9707034,청주공항,충청북도,청주시 청원구,36.72168259,127.4895766,9700
서울,서울특별시,용산구,37.55406889,126.9707034,추풍령,충청북도,영동군,36.21338043,127.996344,15200
서울,서울특별시,용산구,37.55406889,126.9707034,충주,충청북도,충주시,36.97599422,127.9091753,13400
서울,서울특별시,용산구,37.55406889,126.9707034,평택,경기도,평택시,36.99064515,127.0855704,4900
서울,서울특별시,용산구,37.55406889,126.9707034,한림정,경상남도,김해시,35.32321295,128.8035565,26100
서울,서울특별시,용산구,37.55406889,126.9707034,함안,경상남도,함안군,35.24934111,128.4249835,28700
서울,서울특별시,용산구,37.55406889,126.9707034,화명,부산광역시,북구,35.23451172,129.0076404,27300
서울,서울특별시,용산구,37.55406889,126.9707034,황간,충청북도,영동군,36.22458585,127.911282,14700
서원주,강원도,원주시,37.34904728,127.8399453,경주,경상북도,경주시,35.79837725,129.1389994,18200
서원주,강원도,원주시,37.34904728,127.8399453,고한,강원도,정선군,37.20092821,128.8528852,8700
서원주,강원도,원주시,37.34904728,127.8399453,군위,대구광역시,군위군,36.16122215,128.7459856,13200
서원주,강원도,원주시,37.34904728,127.8399453,기장,부산광역시,기장군,35.24387506,129.2186243,23400
서원주,강원도,원주시,37.34904728,127.8399453,남창,울산광역시,울주군,35.4185479,129.2826515,21900
서원주,강원도,원주시,37.34904728,127.8399453,단양,충청북도,단양군,36.97324701,128.3437007,5100
서원주,강원도,원주시,37.34904728,127.8399453,도계,강원도,삼척시,37.22934588,129.0438833,11400
서원주,강원도,원주시,37.34904728,127.8399453,동백산,강원도,태백시,37.15484501,129.0345301,10200
서원주,강원도,원주시,37.34904728,127.8399453,동해,강원도,동해시,37.49819799,129.1237942,13600
서원주,강원도,원주시,37.34904728,127.8399453,민둥산,강원도,정선군,37.24373713,128.7736693,8100
서원주,강원도,원주시,37.34904728,127.8399453,봉양,충청북도,제천시,37.13035472,128.1297884,3200
서원주,강원도,원주시,37.34904728,127.8399453,부전,부산광역시,부산진구,35.16465141,129.0601198,25000
서원주,강원도,원주시,37.34904728,127.8399453,북영천,경상북도,영천시,35.96601305,128.9173412,15400
서원주,강원도,원주시,37.34904728,127.8399453,북울산,울산광역시,북구,35.6147491,129.371801,20300
서원주,강원도,원주시,37.34904728,127.8399453,사북,강원도,정선군,37.22625893,128.817991,8400
서원주,강원도,원주시,37.34904728,127.8399453,센텀,부산광역시,해운대구,35.17929636,129.1246103,24400
서원주,강원도,원주시,37.34904728,127.8399453,신기,강원도,삼척시,37.34593774,129.084995,12300
서원주,강원도,원주시,37.34904728,127.8399453,신해운대,부산광역시,해운대구,35.18164309,129.1771499,24000
서원주,강원도,원주시,37.34904728,127.8399453,쌍룡,강원도,영월군,37.17464573,128.3284968,4800
서원주,강원도,원주시,37.34904728,127.8399453,아화,경상북도,경주시,35.89782388,129.0515721,16600
서원주,강원도,원주시,37.34904728,127.8399453,안동,경상북도,안동시,36.57446184,128.6748768,9900
서원주,강원도,원주시,37.34904728,127.8399453,영월,강원도,영월군,37.18238668,128.4808025,5900
서원주,강원도,원주시,37.34904728,127.8399453,영주,경상북도,영주시,36.81106552,128.625018,7700
서원주,강원도,원주시,37.34904728,127.8399453,영천,경상북도,영천시,35.95952142,128.9391646,15600
서원주,강원도,원주시,37.34904728,127.8399453,예미,강원도,정선군,37.21241988,128.6483376,7000
서원주,강원도,원주시,37.34904728,127.8399453,원주,강원도,원주시,37.31590732,127.9218879,2600
서원주,강원도,원주시,37.34904728,127.8399453,의성,경상북도,의성군,36.35379647,128.6934832,11700
서원주,강원도,원주시,37.34904728,127.8399453,제천,충청북도,제천시,37.12786543,128.2055012,3700
서원주,강원도,원주시,37.34904728,127.8399453,태백,강원도,태백시,37.17614546,128.9841606,9700
서원주,강원도,원주시,37.34904728,127.8399453,태화강,울산광역시,남구,35.53884117,129.3533323,20900
